	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score
485	3.7921342849731445	1.6790652561929318	0.03490869998931885	0.025820045195247693	entropy	8	auto	20	5	20	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 20}	0.7200843437005798	0.7372166578808645	0.7214022140221402	0.7287822878228782	0.7200105457421566	0.72844713946744	0.7218560506195624	0.7353018718692328	0.7318745056683365	0.7239651990508832	0.7268940815844075	0.0060490062693801545	699	0.7495899238429994	0.7451962507322788	0.7458406561218512	0.7533099004100762	0.7529363521865206	0.7502709352391552	0.7466096482235436	0.7501537740546557	0.7496851293166574	0.75311209396327	0.7496704664091007	0.0028356974786855438
486	6.61296854019165	2.434886985220068	0.04330523014068603	0.02925354360170525	entropy	8	auto	20	5	30	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 30}	0.727991565629942	0.742751713231418	0.72772799156563	0.7272008434370058	0.7271289216978645	0.7281834959135249	0.7242288426047984	0.7360928025309781	0.738201950962299	0.7305562878987609	0.731006441547222	0.005648546598502368	570	0.7512009373169303	0.7454598711189221	0.7531341534856474	0.7517867603983597	0.755572478837761	0.7506517090887789	0.7552795758765121	0.7519111918221493	0.7559532526873847	0.7565976392021323	0.7527547569834577	0.003180526253021627
487	13.836700487136842	4.389993244871146	0.11484589576721191	0.06797109603888794	entropy	8	auto	20	5	50	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 50}	0.7253558249868213	0.7387981022667369	0.727991565629942	0.7272008434370058	0.7247561297126285	0.7242288426047984	0.7252834168204587	0.7345109412074875	0.7371473767466385	0.7252834168204587	0.7290556460232975	0.00527879094854753	651	0.7523432923257176	0.7536613942589337	0.7528705330990041	0.7502343292325717	0.7528777715942708	0.7470782929615418	0.7514132567880262	0.7512375150112768	0.7563047362408833	0.754781640842389	0.7522802762354617	0.0024115465563999865
488	2.4758769512176513	0.9678901020514226	0.018889236450195312	0.009986925290525308	entropy	8	auto	20	7	10	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 7, 'n_estimators': 10}	0.7121771217712177	0.7274644175013179	0.7137585661570901	0.7287822878228782	0.7089375164777221	0.7289744265752702	0.7266016345900342	0.7239651990508832	0.7273925652517796	0.7313472185605062	0.7229400953758699	0.007695388664091495	773	0.7358523725834798	0.7484182776801406	0.7422671353251318	0.746514352665495	0.7371781728713277	0.7490407428019097	0.7487478398406607	0.7427433291350576	0.7422746843970592	0.7474590668111655	0.7440495974111427	0.004541086607530615
489	4.384740281105041	2.2159215083846315	0.024123001098632812	0.009298315825702747	entropy	8	auto	20	7	20	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 7, 'n_estimators': 20}	0.7261465471797575	0.7340537691091197	0.7237743806009489	0.720611491829204	0.7271289216978645	0.7324017927761666	0.7184286844186659	0.7266016345900342	0.7287107830213552	0.7289744265752702	0.7266832431798387	0.004586345160676626	703	0.7509666080843586	0.747568834212068	0.7472759226713532	0.7459578207381371	0.7524384171523975	0.7477519697724144	0.747576227995665	0.7494508069476582	0.7492457748747839	0.7516475791570253	0.7489879961605862	0.002020454540788044
490	7.542793488502502	2.923313526780025	0.04556472301483154	0.023822324136959984	entropy	8	auto	20	7	30	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 7, 'n_estimators': 30}	0.7227200843437006	0.7401159725882973	0.7340537691091197	0.7211386399578281	0.7215924070656472	0.7300290007909307	0.7237015554969681	0.7363564460848933	0.7353018718692328	0.7297653572370155	0.7294775104543633	0.006530582197872076	641	0.7511716461628588	0.74800820152314	0.7530169888693614	0.7435266549502051	0.7497730002050321	0.7510031926422777	0.7486599689522861	0.7545180281772649	0.7569198324595061	0.7510910635306522	0.7507688577472584	0.00350393633816471
491	15.041897439956665	2.8402015320523786	0.07692935466766357	0.04338569805807185	entropy	8	auto	20	7	50	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 7, 'n_estimators': 50}	0.7229836584080126	0.7440695835529784	0.7290458618871903	0.7324723247232472	0.7297653572370155	0.7368837331927235	0.7210651199578171	0.7339836540996573	0.7389928816240443	0.7313472185605062	0.7320609393243193	0.006614829021089794	517	0.7513473930872876	0.7510251903925015	0.7496192149970708	0.755916813122437	0.7592630561494976	0.7530242230748952	0.7494215166515333	0.7549866729152632	0.7555138982455113	0.7568905421633813	0.7537008520799379	0.003147879069976719
492	2.4137248516082765	1.0947442630082398	0.018357372283935545	0.017884770128015887	entropy	8	auto	20	10	10	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 10}	0.7145492883500264	0.7248286768581972	0.7224565102793885	0.716921454928835	0.7168468230951753	0.725810703928289	0.7171104666490904	0.7255470603743739	0.7273925652517796	0.7126285262325336	0.7204092075947688	0.005086044481405987	796	0.738107791446983	0.7432923257176333	0.748447568834212	0.7442296426479204	0.7458481005242963	0.7414545561055622	0.7437391992033039	0.7473126153305409	0.7432705544653057	0.7386426876775725	0.743434504195333	0.0031941157995829567
493	3.7812139272689818	1.7890559670206874	0.031139826774597167	0.025469167217342523	entropy	8	auto	20	10	20	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 20}	0.7221929362150764	0.7372166578808645	0.7185028993147075	0.728255139694254	0.7218560506195624	0.7266016345900342	0.7210651199578171	0.723437911943053	0.7353018718692328	0.7231742683891379	0.7257604490473739	0.005865037699059589	721	0.7487990626830697	0.7488576449912127	0.7481253661394259	0.7445811364967779	0.754752350546264	0.7483377756949122	0.7533464163322691	0.7471661638499165	0.7512668053074016	0.7493629360592836	0.7494595658100532	0.002815891850679754
494	8.316763162612915	3.052837366822776	0.060210013389587404	0.025280437102237565	entropy	8	auto	20	10	30	{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 30}	0.7195571955719557	0.7353716394306801	0.7227200843437006	0.7258829731154455	0.7231742683891379	0.7289744265752702	0.725810703928289	0.7326654363300817	0.7289744265752702	0.7213287635117321	0.7264459917771562	0.004796700123109395	708	0.7491505565319273	0.7457820738137083	0.7483011130638547	0.7509080257762156	0.7537857707741425	0.7476933891801646	0.7535514484051434	0.7497144196127823	0.7528777715942708	0.7503588061275299	0.7502123374879741	0.0025005894906797613
